store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
13,A,32,03/09/2018,9371.94,FALSE,18.72777778,0.757645803,7.951
13,A,32,01/10/2018,7995.72,FALSE,20.41111111,0.753683221,7.795
13,A,32,05/11/2018,7720.24,FALSE,9.977777778,0.747871433,7.795
13,A,32,03/12/2018,10023.68,FALSE,-3.444444444,0.742852161,7.795
13,A,32,07/01/2019,8017,FALSE,-8.366666667,0.763721763,7.47
13,A,33,05/02/2018,9995.88,FALSE,-0.261111111,0.704283024,8.316
13,A,33,05/03/2018,9957.05,FALSE,4.805555556,0.708245606,8.316
13,A,33,02/04/2018,12902.65,FALSE,5.638888889,0.750777327,8.107
13,A,33,07/05/2018,9533.13,FALSE,6.9,0.778779577,8.107
13,A,33,04/06/2018,10251.16,FALSE,15.47222222,0.75843832,8.107
13,A,33,02/07/2018,10794.91,FALSE,26.01111111,0.743380506,7.951
13,A,33,06/08/2018,13528.81,FALSE,27.35555556,0.74021044,7.951
13,A,33,03/09/2018,10008.5,FALSE,18.72777778,0.757645803,7.951
13,A,33,01/10/2018,7455.12,FALSE,20.41111111,0.753683221,7.795
13,A,33,05/11/2018,10833.04,FALSE,9.977777778,0.747871433,7.795
13,A,33,03/12/2018,16625.73,FALSE,-3.444444444,0.742852161,7.795
13,A,33,07/01/2019,6855.28,FALSE,-8.366666667,0.763721763,7.47
13,A,34,05/02/2018,18465.89,FALSE,-0.261111111,0.704283024,8.316
13,A,34,05/03/2018,23213,FALSE,4.805555556,0.708245606,8.316
13,A,34,02/04/2018,17861.5,FALSE,5.638888889,0.750777327,8.107
13,A,34,07/05/2018,21193.1,FALSE,6.9,0.778779577,8.107
13,A,34,04/06/2018,23199.1,FALSE,15.47222222,0.75843832,8.107
13,A,34,02/07/2018,25732.92,FALSE,26.01111111,0.743380506,7.951
13,A,34,06/08/2018,19923.4,FALSE,27.35555556,0.74021044,7.951
13,A,34,03/09/2018,17131,FALSE,18.72777778,0.757645803,7.951
13,A,34,01/10/2018,14640,FALSE,20.41111111,0.753683221,7.795
13,A,34,05/11/2018,15791.24,FALSE,9.977777778,0.747871433,7.795
13,A,34,03/12/2018,16539.5,FALSE,-3.444444444,0.742852161,7.795
13,A,34,07/01/2019,15954.5,FALSE,-8.366666667,0.763721763,7.47
13,A,35,05/02/2018,3521,FALSE,-0.261111111,0.704283024,8.316
13,A,35,05/03/2018,3374,FALSE,4.805555556,0.708245606,8.316
13,A,35,02/04/2018,3983,FALSE,5.638888889,0.750777327,8.107
13,A,35,07/05/2018,4101,FALSE,6.9,0.778779577,8.107
13,A,35,04/06/2018,3983,FALSE,15.47222222,0.75843832,8.107
13,A,35,02/07/2018,4201,FALSE,26.01111111,0.743380506,7.951
13,A,35,06/08/2018,3788.04,FALSE,27.35555556,0.74021044,7.951
13,A,35,03/09/2018,3339,FALSE,18.72777778,0.757645803,7.951
13,A,35,01/10/2018,3045.57,FALSE,20.41111111,0.753683221,7.795
13,A,35,05/11/2018,3345,FALSE,9.977777778,0.747871433,7.795
13,A,35,03/12/2018,3810,FALSE,-3.444444444,0.742852161,7.795
13,A,35,07/01/2019,2705.5,FALSE,-8.366666667,0.763721763,7.47
13,A,36,05/02/2018,1247.5,FALSE,-0.261111111,0.704283024,8.316
13,A,36,05/03/2018,1582.5,FALSE,4.805555556,0.708245606,8.316
13,A,36,02/04/2018,2663,FALSE,5.638888889,0.750777327,8.107
13,A,36,07/05/2018,1655,FALSE,6.9,0.778779577,8.107
13,A,36,04/06/2018,4163,FALSE,15.47222222,0.75843832,8.107
13,A,36,02/07/2018,5629.5,FALSE,26.01111111,0.743380506,7.951
13,A,36,06/08/2018,2428,FALSE,27.35555556,0.74021044,7.951
13,A,36,03/09/2018,1645,FALSE,18.72777778,0.757645803,7.951
13,A,36,01/10/2018,887.6,FALSE,20.41111111,0.753683221,7.795
13,A,36,05/11/2018,1057,FALSE,9.977777778,0.747871433,7.795
13,A,36,03/12/2018,2585,FALSE,-3.444444444,0.742852161,7.795
13,A,36,07/01/2019,947,FALSE,-8.366666667,0.763721763,7.47
13,A,37,05/02/2018,4268.61,FALSE,-0.261111111,0.704283024,8.316
13,A,37,05/03/2018,3783.7,FALSE,4.805555556,0.708245606,8.316
13,A,37,02/04/2018,4228.78,FALSE,5.638888889,0.750777327,8.107
13,A,37,07/05/2018,3878.87,FALSE,6.9,0.778779577,8.107
13,A,37,04/06/2018,4276.06,FALSE,15.47222222,0.75843832,8.107
13,A,37,02/07/2018,4388.48,FALSE,26.01111111,0.743380506,7.951
13,A,37,06/08/2018,3973.67,FALSE,27.35555556,0.74021044,7.951
13,A,37,03/09/2018,4037.52,FALSE,18.72777778,0.757645803,7.951
13,A,37,01/10/2018,3992.89,FALSE,20.41111111,0.753683221,7.795
13,A,37,05/11/2018,3216.59,FALSE,9.977777778,0.747871433,7.795
13,A,37,03/12/2018,3972.87,FALSE,-3.444444444,0.742852161,7.795
13,A,37,07/01/2019,4129.01,FALSE,-8.366666667,0.763721763,7.47
13,A,38,05/02/2018,76828.94,FALSE,-0.261111111,0.704283024,8.316
13,A,38,05/03/2018,89883.85,FALSE,4.805555556,0.708245606,8.316
13,A,38,02/04/2018,85511.15,FALSE,5.638888889,0.750777327,8.107
13,A,38,07/05/2018,82329.09,FALSE,6.9,0.778779577,8.107
13,A,38,04/06/2018,65923.49,FALSE,15.47222222,0.75843832,8.107
13,A,38,02/07/2018,73990.72,FALSE,26.01111111,0.743380506,7.951
13,A,38,06/08/2018,77150.85,FALSE,27.35555556,0.74021044,7.951
13,A,38,03/09/2018,87397.62,FALSE,18.72777778,0.757645803,7.951
13,A,38,01/10/2018,90553.6,FALSE,20.41111111,0.753683221,7.795
13,A,38,05/11/2018,93743.02,FALSE,9.977777778,0.747871433,7.795
13,A,38,03/12/2018,85566.08,FALSE,-3.444444444,0.742852161,7.795
13,A,38,07/01/2019,84526.07,FALSE,-8.366666667,0.763721763,7.47
13,A,40,05/02/2018,85645.25,FALSE,-0.261111111,0.704283024,8.316
13,A,40,05/03/2018,85470.55,FALSE,4.805555556,0.708245606,8.316
13,A,40,02/04/2018,80136.13,FALSE,5.638888889,0.750777327,8.107
13,A,40,07/05/2018,77209.99,FALSE,6.9,0.778779577,8.107
13,A,40,04/06/2018,75160.75,FALSE,15.47222222,0.75843832,8.107
13,A,40,02/07/2018,79032.6,FALSE,26.01111111,0.743380506,7.951
13,A,40,06/08/2018,73623.78,FALSE,27.35555556,0.74021044,7.951
13,A,40,03/09/2018,76251.73,FALSE,18.72777778,0.757645803,7.951
13,A,40,01/10/2018,75273.96,FALSE,20.41111111,0.753683221,7.795
13,A,40,05/11/2018,77294.94,FALSE,9.977777778,0.747871433,7.795
13,A,40,03/12/2018,78220.32,FALSE,-3.444444444,0.742852161,7.795
13,A,40,07/01/2019,83764,FALSE,-8.366666667,0.763721763,7.47
13,A,41,05/02/2018,732.9,FALSE,-0.261111111,0.704283024,8.316
13,A,41,05/03/2018,477,FALSE,4.805555556,0.708245606,8.316
13,A,41,02/04/2018,1310,FALSE,5.638888889,0.750777327,8.107
13,A,41,07/05/2018,870,FALSE,6.9,0.778779577,8.107
13,A,41,04/06/2018,1002.96,FALSE,15.47222222,0.75843832,8.107
13,A,41,02/07/2018,1222,FALSE,26.01111111,0.743380506,7.951
13,A,41,06/08/2018,2052,FALSE,27.35555556,0.74021044,7.951
13,A,41,03/09/2018,8414,FALSE,18.72777778,0.757645803,7.951
13,A,41,01/10/2018,4444,FALSE,20.41111111,0.753683221,7.795
13,A,41,05/11/2018,4588,FALSE,9.977777778,0.747871433,7.795
13,A,41,03/12/2018,5907.49,FALSE,-3.444444444,0.742852161,7.795
13,A,41,07/01/2019,1157.74,FALSE,-8.366666667,0.763721763,7.47
13,A,42,05/02/2018,7636.46,FALSE,-0.261111111,0.704283024,8.316
13,A,42,05/03/2018,7278.17,FALSE,4.805555556,0.708245606,8.316
13,A,42,02/04/2018,8399.65,FALSE,5.638888889,0.750777327,8.107
13,A,42,07/05/2018,7546.56,FALSE,6.9,0.778779577,8.107
13,A,42,04/06/2018,9099.04,FALSE,15.47222222,0.75843832,8.107
13,A,42,02/07/2018,8996.54,FALSE,26.01111111,0.743380506,7.951
13,A,42,06/08/2018,8083.08,FALSE,27.35555556,0.74021044,7.951
13,A,42,03/09/2018,8894.06,FALSE,18.72777778,0.757645803,7.951
13,A,42,01/10/2018,8790.86,FALSE,20.41111111,0.753683221,7.795
13,A,42,05/11/2018,8337.71,FALSE,9.977777778,0.747871433,7.795
13,A,42,03/12/2018,6396.21,FALSE,-3.444444444,0.742852161,7.795
13,A,42,07/01/2019,6399.04,FALSE,-8.366666667,0.763721763,7.47
13,A,43,02/12/2019,1.07,FALSE,1.077777778,0.895279507,6.392
13,A,44,05/02/2018,11263.12,FALSE,-0.261111111,0.704283024,8.316
13,A,44,05/03/2018,10412.03,FALSE,4.805555556,0.708245606,8.316
13,A,44,02/04/2018,10585.38,FALSE,5.638888889,0.750777327,8.107
13,A,44,07/05/2018,12451.73,FALSE,6.9,0.778779577,8.107
13,A,44,04/06/2018,9425.46,FALSE,15.47222222,0.75843832,8.107
13,A,44,02/07/2018,8560.71,FALSE,26.01111111,0.743380506,7.951
13,A,44,06/08/2018,9774.77,FALSE,27.35555556,0.74021044,7.951
13,A,44,03/09/2018,8940.25,FALSE,18.72777778,0.757645803,7.951
13,A,44,01/10/2018,10823.38,FALSE,20.41111111,0.753683221,7.795
13,A,44,05/11/2018,9702.63,FALSE,9.977777778,0.747871433,7.795
13,A,44,03/12/2018,14341.15,FALSE,-3.444444444,0.742852161,7.795
13,A,44,07/01/2019,8741.16,FALSE,-8.366666667,0.763721763,7.47
13,A,45,05/02/2018,35.32,FALSE,-0.261111111,0.704283024,8.316
13,A,45,05/03/2018,27.85,FALSE,4.805555556,0.708245606,8.316
13,A,45,02/04/2018,39.7,FALSE,5.638888889,0.750777327,8.107
13,A,45,07/05/2018,28.7,FALSE,6.9,0.778779577,8.107
13,A,45,04/06/2018,20.37,FALSE,15.47222222,0.75843832,8.107
13,A,45,16/07/2018,17.91,FALSE,25.43888889,0.737304546,7.951
13,A,45,06/08/2018,11.94,FALSE,27.35555556,0.74021044,7.951
13,A,45,03/09/2018,11.94,FALSE,18.72777778,0.757645803,7.951
13,A,45,08/10/2018,11.94,FALSE,17.23888889,0.750513154,7.795
13,A,45,05/11/2018,23.88,FALSE,9.977777778,0.747871433,7.795
13,A,45,03/12/2018,5.47,FALSE,-3.444444444,0.742852161,7.795
13,A,45,07/01/2019,11.44,FALSE,-8.366666667,0.763721763,7.47
13,A,46,05/02/2018,37571.1,FALSE,-0.261111111,0.704283024,8.316
13,A,46,05/03/2018,40653.02,FALSE,4.805555556,0.708245606,8.316
13,A,46,02/04/2018,41322.8,FALSE,5.638888889,0.750777327,8.107
13,A,46,07/05/2018,40046.23,FALSE,6.9,0.778779577,8.107
13,A,46,04/06/2018,41706.65,FALSE,15.47222222,0.75843832,8.107
13,A,46,02/07/2018,46523.81,FALSE,26.01111111,0.743380506,7.951
13,A,46,06/08/2018,40782.82,FALSE,27.35555556,0.74021044,7.951
13,A,46,03/09/2018,37700.22,FALSE,18.72777778,0.757645803,7.951
13,A,46,01/10/2018,35781.15,FALSE,20.41111111,0.753683221,7.795
13,A,46,05/11/2018,36762.47,FALSE,9.977777778,0.747871433,7.795
13,A,46,03/12/2018,42220.77,FALSE,-3.444444444,0.742852161,7.795
13,A,46,07/01/2019,36661.45,FALSE,-8.366666667,0.763721763,7.47
13,A,47,05/02/2018,70,FALSE,-0.261111111,0.704283024,8.316
13,A,47,11/03/2019,79.97,FALSE,5.155555556,0.883920104,7.47
13,A,47,09/12/2019,625,FALSE,-3.988888889,0.882599243,6.392
13,A,47,18/05/2020,20,FALSE,18.42777778,1.005967649,5.965
13,A,47,10/08/2020,-98,FALSE,27.60555556,0.926980169,5.765
13,A,48,05/02/2018,925,FALSE,-0.261111111,0.704283024,8.316
13,A,48,05/03/2018,905,FALSE,4.805555556,0.708245606,8.316
13,A,48,02/04/2018,723,FALSE,5.638888889,0.750777327,8.107
13,A,48,07/05/2018,618,FALSE,6.9,0.778779577,8.107
13,A,48,04/06/2018,1446,FALSE,15.47222222,0.75843832,8.107
13,A,48,02/07/2018,548,FALSE,26.01111111,0.743380506,7.951
13,A,48,06/08/2018,520,FALSE,27.35555556,0.74021044,7.951
13,A,48,03/09/2018,1072,FALSE,18.72777778,0.757645803,7.951
13,A,48,01/10/2018,1290,FALSE,20.41111111,0.753683221,7.795
13,A,48,05/11/2018,1988.99,FALSE,9.977777778,0.747871433,7.795
13,A,48,03/12/2018,2089,FALSE,-3.444444444,0.742852161,7.795
13,A,48,07/01/2019,797,FALSE,-8.366666667,0.763721763,7.47
13,A,49,05/02/2018,9688.61,FALSE,-0.261111111,0.704283024,8.316
13,A,49,05/03/2018,13805.75,FALSE,4.805555556,0.708245606,8.316
13,A,49,02/04/2018,7662.93,FALSE,5.638888889,0.750777327,8.107
13,A,49,07/05/2018,8343.76,FALSE,6.9,0.778779577,8.107
13,A,49,04/06/2018,8146.7,FALSE,15.47222222,0.75843832,8.107
13,A,49,02/07/2018,5893.1,FALSE,26.01111111,0.743380506,7.951
13,A,49,06/08/2018,10101.37,FALSE,27.35555556,0.74021044,7.951
13,A,49,03/09/2018,7780.31,FALSE,18.72777778,0.757645803,7.951
13,A,49,01/10/2018,8688.4,FALSE,20.41111111,0.753683221,7.795
13,A,49,05/11/2018,9311.76,FALSE,9.977777778,0.747871433,7.795
13,A,49,03/12/2018,8334.94,FALSE,-3.444444444,0.742852161,7.795
13,A,49,07/01/2019,7820.38,FALSE,-8.366666667,0.763721763,7.47
13,A,50,05/02/2018,2945,FALSE,-0.261111111,0.704283024,8.316
13,A,50,05/03/2018,2164,FALSE,4.805555556,0.708245606,8.316
13,A,50,02/04/2018,1727,FALSE,5.638888889,0.750777327,8.107
13,A,50,07/05/2018,1534,FALSE,6.9,0.778779577,8.107
13,A,50,04/06/2018,1461,FALSE,15.47222222,0.75843832,8.107
13,A,50,02/07/2018,2340,FALSE,26.01111111,0.743380506,7.951
13,A,50,06/08/2018,2269,FALSE,27.35555556,0.74021044,7.951
13,A,50,03/09/2018,2512,FALSE,18.72777778,0.757645803,7.951
13,A,50,01/10/2018,1666,FALSE,20.41111111,0.753683221,7.795
13,A,50,05/11/2018,1846,FALSE,9.977777778,0.747871433,7.795
13,A,50,03/12/2018,1490,FALSE,-3.444444444,0.742852161,7.795
13,A,50,07/01/2019,2639,FALSE,-8.366666667,0.763721763,7.47
13,A,51,05/02/2018,31.58,FALSE,-0.261111111,0.704283024,8.316
13,A,51,05/03/2018,23.38,FALSE,4.805555556,0.708245606,8.316
13,A,51,02/04/2018,14.16,FALSE,5.638888889,0.750777327,8.107
13,A,51,07/05/2018,11.08,FALSE,6.9,0.778779577,8.107
13,A,51,04/06/2018,8.64,FALSE,15.47222222,0.75843832,8.107
13,A,51,02/07/2018,20.98,FALSE,26.01111111,0.743380506,7.951
13,A,51,06/08/2018,6.48,FALSE,27.35555556,0.74021044,7.951
13,A,51,03/09/2018,6.48,FALSE,18.72777778,0.757645803,7.951
13,A,51,01/10/2018,-11.08,FALSE,20.41111111,0.753683221,7.795
13,A,51,05/11/2018,7.08,FALSE,9.977777778,0.747871433,7.795
13,A,51,03/12/2018,40.92,FALSE,-3.444444444,0.742852161,7.795
13,A,51,14/01/2019,-21.84,FALSE,-6.333333333,0.766891829,7.47
13,A,52,05/02/2018,6169.63,FALSE,-0.261111111,0.704283024,8.316
13,A,52,05/03/2018,4995.51,FALSE,4.805555556,0.708245606,8.316
13,A,52,02/04/2018,4911.07,FALSE,5.638888889,0.750777327,8.107
13,A,52,07/05/2018,5133.84,FALSE,6.9,0.778779577,8.107
13,A,52,04/06/2018,3848.97,FALSE,15.47222222,0.75843832,8.107
13,A,52,02/07/2018,3158.42,FALSE,26.01111111,0.743380506,7.951
13,A,52,06/08/2018,3554.39,FALSE,27.35555556,0.74021044,7.951
13,A,52,03/09/2018,4273.29,FALSE,18.72777778,0.757645803,7.951
13,A,52,01/10/2018,5104.2,FALSE,20.41111111,0.753683221,7.795
13,A,52,05/11/2018,4568.9,FALSE,9.977777778,0.747871433,7.795
13,A,52,03/12/2018,6025.36,FALSE,-3.444444444,0.742852161,7.795
13,A,52,07/01/2019,3526.53,FALSE,-8.366666667,0.763721763,7.47
13,A,54,05/02/2018,35,FALSE,-0.261111111,0.704283024,8.316
13,A,54,05/03/2018,278,FALSE,4.805555556,0.708245606,8.316
13,A,54,02/04/2018,359,FALSE,5.638888889,0.750777327,8.107
13,A,54,07/05/2018,291,FALSE,6.9,0.778779577,8.107
13,A,54,04/06/2018,161,FALSE,15.47222222,0.75843832,8.107
13,A,54,02/07/2018,397,FALSE,26.01111111,0.743380506,7.951
13,A,54,06/08/2018,156,FALSE,27.35555556,0.74021044,7.951
13,A,54,03/09/2018,175,FALSE,18.72777778,0.757645803,7.951
13,A,54,01/10/2018,144,FALSE,20.41111111,0.753683221,7.795
13,A,54,05/11/2018,61.84,FALSE,9.977777778,0.747871433,7.795
13,A,54,03/12/2018,65.92,FALSE,-3.444444444,0.742852161,7.795
13,A,54,07/01/2019,160.92,FALSE,-8.366666667,0.763721763,7.47
13,A,55,05/02/2018,23069.69,FALSE,-0.261111111,0.704283024,8.316
13,A,55,05/03/2018,20433.41,FALSE,4.805555556,0.708245606,8.316
13,A,55,02/04/2018,23046.75,FALSE,5.638888889,0.750777327,8.107
13,A,55,07/05/2018,16914.15,FALSE,6.9,0.778779577,8.107
13,A,55,04/06/2018,17220.07,FALSE,15.47222222,0.75843832,8.107
13,A,55,02/07/2018,17366.15,FALSE,26.01111111,0.743380506,7.951
13,A,55,06/08/2018,14049.4,FALSE,27.35555556,0.74021044,7.951
13,A,55,03/09/2018,13050.06,FALSE,18.72777778,0.757645803,7.951
13,A,55,01/10/2018,12036.59,FALSE,20.41111111,0.753683221,7.795
13,A,55,05/11/2018,18713.03,FALSE,9.977777778,0.747871433,7.795
13,A,55,03/12/2018,34656.87,FALSE,-3.444444444,0.742852161,7.795
13,A,55,07/01/2019,20554.41,FALSE,-8.366666667,0.763721763,7.47
13,A,56,05/02/2018,1871.94,FALSE,-0.261111111,0.704283024,8.316
13,A,56,05/03/2018,2856.91,FALSE,4.805555556,0.708245606,8.316
13,A,56,02/04/2018,7090.89,FALSE,5.638888889,0.750777327,8.107
13,A,56,07/05/2018,19337.23,FALSE,6.9,0.778779577,8.107
13,A,56,04/06/2018,23901.4,FALSE,15.47222222,0.75843832,8.107
13,A,56,02/07/2018,10291.84,FALSE,26.01111111,0.743380506,7.951
13,A,56,06/08/2018,3124.43,FALSE,27.35555556,0.74021044,7.951
13,A,56,03/09/2018,3611.46,FALSE,18.72777778,0.757645803,7.951
13,A,56,01/10/2018,2254.49,FALSE,20.41111111,0.753683221,7.795
13,A,56,05/11/2018,868.31,FALSE,9.977777778,0.747871433,7.795
13,A,56,03/12/2018,3251.48,FALSE,-3.444444444,0.742852161,7.795
13,A,56,07/01/2019,287.77,FALSE,-8.366666667,0.763721763,7.47
13,A,58,05/02/2018,9555,FALSE,-0.261111111,0.704283024,8.316
13,A,58,05/03/2018,9514,FALSE,4.805555556,0.708245606,8.316
13,A,58,02/04/2018,10130,FALSE,5.638888889,0.750777327,8.107
13,A,58,07/05/2018,12288,FALSE,6.9,0.778779577,8.107
13,A,58,04/06/2018,8470,FALSE,15.47222222,0.75843832,8.107
13,A,58,02/07/2018,9208,FALSE,26.01111111,0.743380506,7.951
13,A,58,06/08/2018,9505,FALSE,27.35555556,0.74021044,7.951
13,A,58,03/09/2018,9405,FALSE,18.72777778,0.757645803,7.951
13,A,58,01/10/2018,5854,FALSE,20.41111111,0.753683221,7.795
13,A,58,05/11/2018,3373,FALSE,9.977777778,0.747871433,7.795
13,A,58,03/12/2018,9127,FALSE,-3.444444444,0.742852161,7.795
13,A,58,07/01/2019,7497,FALSE,-8.366666667,0.763721763,7.47
13,A,59,05/02/2018,1472.5,FALSE,-0.261111111,0.704283024,8.316
13,A,59,05/03/2018,1207.54,FALSE,4.805555556,0.708245606,8.316
13,A,59,02/04/2018,982.94,FALSE,5.638888889,0.750777327,8.107
13,A,59,07/05/2018,1114.76,FALSE,6.9,0.778779577,8.107
13,A,59,04/06/2018,1009.22,FALSE,15.47222222,0.75843832,8.107
13,C,59,02/07/2018,819.97,FALSE,26.01111111,0.743380506,7.951
13,A,59,06/08/2018,1026.51,FALSE,27.35555556,0.74021044,7.951
13,A,59,03/09/2018,913.19,FALSE,18.72777778,0.757645803,7.951
13,A,59,01/10/2018,1177.43,FALSE,20.41111111,0.753683221,7.795
13,A,59,05/11/2018,1061.08,FALSE,9.977777778,0.747871433,7.795
13,A,59,03/12/2018,5180.27,FALSE,-3.444444444,0.742852161,7.795
13,A,59,07/01/2019,3229.27,FALSE,-8.366666667,0.763721763,7.47
13,A,60,05/02/2018,985.6,FALSE,-0.261111111,0.704283024,8.316
13,A,60,05/03/2018,1082.4,FALSE,4.805555556,0.708245606,8.316
13,A,60,02/04/2018,976.8,FALSE,5.638888889,0.750777327,8.107
13,A,60,07/05/2018,1409,FALSE,6.9,0.778779577,8.107
13,A,60,04/06/2018,871.2,FALSE,15.47222222,0.75843832,8.107
13,A,60,02/07/2018,1152.8,FALSE,26.01111111,0.743380506,7.951
13,A,60,06/08/2018,906.4,FALSE,27.35555556,0.74021044,7.951
13,A,60,03/09/2018,924,FALSE,18.72777778,0.757645803,7.951
13,A,60,01/10/2018,818.4,FALSE,20.41111111,0.753683221,7.795
13,A,60,05/11/2018,836,FALSE,9.977777778,0.747871433,7.795
13,A,60,03/12/2018,1742.4,FALSE,-3.444444444,0.742852161,7.795
13,A,60,07/01/2019,827.2,FALSE,-8.366666667,0.763721763,7.47
13,A,67,05/02/2018,17646.3,FALSE,-0.261111111,0.704283024,8.316
13,A,67,05/03/2018,12877.14,FALSE,4.805555556,0.708245606,8.316
13,A,67,02/04/2018,16334.26,FALSE,5.638888889,0.750777327,8.107
13,A,67,07/05/2018,34047.81,FALSE,6.9,0.778779577,8.107
13,A,67,04/06/2018,20510,FALSE,15.47222222,0.75843832,8.107
13,A,67,02/07/2018,13541.57,FALSE,26.01111111,0.743380506,7.951
13,A,67,06/08/2018,13210.63,FALSE,27.35555556,0.74021044,7.951
13,A,67,03/09/2018,12229.36,FALSE,18.72777778,0.757645803,7.951
13,A,67,01/10/2018,12514.87,FALSE,20.41111111,0.753683221,7.795
13,A,67,05/11/2018,11529.95,FALSE,9.977777778,0.747871433,7.795
13,A,67,03/12/2018,14748.96,FALSE,-3.444444444,0.742852161,7.795
13,A,67,07/01/2019,8811.34,FALSE,-8.366666667,0.763721763,7.47
13,A,71,05/02/2018,16990.6,FALSE,-0.261111111,0.704283024,8.316
13,A,71,05/03/2018,10039.71,FALSE,4.805555556,0.708245606,8.316
13,A,71,02/04/2018,11017.58,FALSE,5.638888889,0.750777327,8.107
13,A,71,07/05/2018,11720.08,FALSE,6.9,0.778779577,8.107
13,A,71,04/06/2018,11782.28,FALSE,15.47222222,0.75843832,8.107
13,A,71,02/07/2018,9670.2,FALSE,26.01111111,0.743380506,7.951
13,A,71,06/08/2018,11388.3,FALSE,27.35555556,0.74021044,7.951
13,A,71,03/09/2018,13274.24,FALSE,18.72777778,0.757645803,7.951
13,A,71,01/10/2018,8714.98,FALSE,20.41111111,0.753683221,7.795
13,A,71,05/11/2018,5898.48,FALSE,9.977777778,0.747871433,7.795
13,A,71,03/12/2018,7898.72,FALSE,-3.444444444,0.742852161,7.795
13,A,71,07/01/2019,7686.52,FALSE,-8.366666667,0.763721763,7.47
13,A,72,05/02/2018,123071.3,FALSE,-0.261111111,0.704283024,8.316
13,A,72,05/03/2018,87874.48,FALSE,4.805555556,0.708245606,8.316
13,A,72,02/04/2018,62965.8,FALSE,5.638888889,0.750777327,8.107
13,A,72,07/05/2018,78717.47,FALSE,6.9,0.778779577,8.107
13,A,72,04/06/2018,69083.17,FALSE,15.47222222,0.75843832,8.107
13,A,72,02/07/2018,55631.8,FALSE,26.01111111,0.743380506,7.951
13,A,72,06/08/2018,63515.23,FALSE,27.35555556,0.74021044,7.951
13,A,72,03/09/2018,76805.97,FALSE,18.72777778,0.757645803,7.951
13,A,72,01/10/2018,50816.72,FALSE,20.41111111,0.753683221,7.795
13,A,72,05/11/2018,75579.35,FALSE,9.977777778,0.747871433,7.795
13,A,72,03/12/2018,89960.37,FALSE,-3.444444444,0.742852161,7.795
13,A,72,07/01/2019,74220.3,FALSE,-8.366666667,0.763721763,7.47
13,A,74,05/02/2018,31533.3,FALSE,-0.261111111,0.704283024,8.316
13,A,74,05/03/2018,32269.25,FALSE,4.805555556,0.708245606,8.316
13,A,74,02/04/2018,26979.64,FALSE,5.638888889,0.750777327,8.107
13,A,74,07/05/2018,29957.94,FALSE,6.9,0.778779577,8.107
13,A,74,04/06/2018,30208.94,FALSE,15.47222222,0.75843832,8.107
13,A,74,02/07/2018,29407.67,FALSE,26.01111111,0.743380506,7.951
13,A,74,06/08/2018,35427.81,FALSE,27.35555556,0.74021044,7.951
13,A,74,03/09/2018,34950.89,FALSE,18.72777778,0.757645803,7.951
13,A,74,01/10/2018,29526.94,FALSE,20.41111111,0.753683221,7.795
13,A,74,05/11/2018,29781.11,FALSE,9.977777778,0.747871433,7.795
13,A,74,03/12/2018,23182.78,FALSE,-3.444444444,0.742852161,7.795
13,A,74,07/01/2019,39692.93,FALSE,-8.366666667,0.763721763,7.47
13,A,77,25/11/2019,1272,TRUE,3.827777778,0.910073149,6.392
13,A,78,12/02/2018,12,TRUE,0.644444444,0.705603884,8.316
13,A,78,12/03/2018,22.8,FALSE,3.122222222,0.721982559,8.316
13,A,78,02/04/2018,12,FALSE,5.638888889,0.750777327,8.107
13,A,78,28/05/2018,12,FALSE,11.72777778,0.76821269,8.107
13,A,78,29/07/2019,10,FALSE,25.34444444,0.94415136,6.877
13,A,78,05/08/2019,0,FALSE,24.2,0.949698976,6.877
13,A,79,05/02/2018,67129.45,FALSE,-0.261111111,0.704283024,8.316
13,A,79,05/03/2018,65682.76,FALSE,4.805555556,0.708245606,8.316
13,A,79,02/04/2018,63321.99,FALSE,5.638888889,0.750777327,8.107
13,A,79,07/05/2018,62791.17,FALSE,6.9,0.778779577,8.107
13,A,79,04/06/2018,57440.81,FALSE,15.47222222,0.75843832,8.107
13,A,79,02/07/2018,58870.08,FALSE,26.01111111,0.743380506,7.951
13,A,79,06/08/2018,65631.07,FALSE,27.35555556,0.74021044,7.951
13,A,79,03/09/2018,59196.37,FALSE,18.72777778,0.757645803,7.951
13,A,79,01/10/2018,52702.25,FALSE,20.41111111,0.753683221,7.795
13,A,79,05/11/2018,58644.01,FALSE,9.977777778,0.747871433,7.795
13,A,79,03/12/2018,55263.19,FALSE,-3.444444444,0.742852161,7.795
13,A,79,07/01/2019,56319.99,FALSE,-8.366666667,0.763721763,7.47
13,A,80,05/02/2018,18369.14,FALSE,-0.261111111,0.704283024,8.316
13,A,80,05/03/2018,18224.73,FALSE,4.805555556,0.708245606,8.316
13,A,80,02/04/2018,18624.69,FALSE,5.638888889,0.750777327,8.107
13,A,80,07/05/2018,18736.15,FALSE,6.9,0.778779577,8.107
13,A,80,04/06/2018,18128.32,FALSE,15.47222222,0.75843832,8.107
13,A,80,02/07/2018,19405.58,FALSE,26.01111111,0.743380506,7.951
13,A,80,06/08/2018,18874.11,FALSE,27.35555556,0.74021044,7.951
13,A,80,03/09/2018,17000.47,FALSE,18.72777778,0.757645803,7.951
13,A,80,01/10/2018,17065.29,FALSE,20.41111111,0.753683221,7.795
